id,สถานภาพ,วิธีรับเข้า,วุฒิ,คะแนนเฉลี่ยก่อนรับเข้า,จบการศึกษาจาก,หน่วยกิตที่ลงทะเบียน,หน่วยกิตที่ผ่าน,หน่วยกิตของหลักสูตร,คะแนนเฉลี่ยสะสม,GPA 2559/1,GPA 2559/2,GPA 2560/1,GPA 2560/2,GPA 2560/3,GPA 2561/1,GPA 2561/2,GPA 2561/3,GPA 2562/1,GPA 2562/2,GPA 2562/3,GPA 2563/1,GPA 2563/2,GPA 2563/3,GPA 2564/1,GPA 2564/2,GPA 2564/3,GPA 2565/1,GPA 2565/2,GPA 2565/3,GPA 2566/1,GPA 2566/2,GPA 2567/1,GPA 2567/2,GPA 2567/3,GPA 2568/1
243,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.48,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.55,0,0,0,0,0,0,0,0,0,0,0,1.9,2,0,1.73,1.66,0,0,0,0,0,1.62,0,0,0,0
244,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.76,วิทยาลัยพณิชยการธนบุรี,129,129,128,3.31,0,0,0,0,0,0,0,0,3.75,3.71,0,3.26,3.14,0,2.87,2.87,0,0,0,0,0,0,0,0,0,0
245,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.9,วิทยาลัยเทคนิคสัตหีบ,129,129,128,2.21,0,0,0,0,0,0,0,0,1.92,1.73,0,0,1.96,0,2.52,2.78,0,2.78,2.89,0,0,0,0,0,0,0
246,สำเร็จการศึกษา,โควตา-เครือข่าย,ปวส.,2.86,วิทยาลัยเทคโนโลยีสารสาสน์,131,131,128,2.77,0,0,0,0,0,0,0,0,2.57,2.25,0,2.21,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
247,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,,วิทยาลัยเทคนิคสมุทรปราการ,131,128,128,2.58,0,0,0,0,0,0,0,0,1.92,1.86,0,1.85,2.03,0,1.9,1.97,2.04,2.04,2.06,0,0,0,0,0,0,0
248,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,3.65,วิทยาลัยอาชีวศึกษาร้อยเอ็ด,131,128,128,2.77,0,0,0,0,0,0,0,0,3.5,3.33,0,3.44,3.36,0,0,3.28,0,3.28,3.03,0,3.01,2.96,2.89,0,0,0
249,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,,วิทยาลัยเทคโนโลยีหาดใหญ่อำนวยวิทย์,128,128,128,3.35,0,0,0,0,0,0,0,0,3.08,2.39,0,0,2.77,0,2.75,2.82,0,2.82,2.92,0,0,0,0,0,0,0
250,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,3.97,วิทยาลัยเทคนิคมีนบุรี,128,128,128,3.83,0,0,0,0,0,0,0,0,2.33,2.32,0,2.25,2.44,0,2.28,2.24,0,2.24,2.2,0,2.28,0,0,0,0,0
251,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,3.5,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.71,0,0,0,0,0,0,0,0,2.83,2.75,0,2.5,2.7,0,2.53,2.57,0,2.57,2.6,0,0,0,0,0,0,0
252,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,3.02,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.18,0,0,0,0,0,0,0,0,3.5,2.3,0,0,0,0,3,3.19,0,3.33,3.22,0,3.27,3.3,0,0,0,0
253,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio,มัธยมศึกษาตอนปลาย (ม.6),3.05,โรงเรียนมัธยมวัดสิงห์,131,128,128,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,2.88,0,2.76,2.58,0,2.67,2.74,2.74,2.78,0,0
254,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio โควตา-เครือข่าย (วุฒิ ม.6),มัธยมศึกษาตอนปลาย (ม.6),3.14,โรงเรียนทวีธาภิเศก,128,128,128,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,2.85,0,3.03,3.08,0,3.11,3.1,3.1,3.14,0,0
255,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio,มัธยมศึกษาตอนปลาย (ม.6),,โรงเรียนมัธยมวัดสิงห์,128,128,128,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.5,0,3.5,3.55,0,3.48,3.44,3.44,3.49,0,0
256,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.55,วิทยาลัยพณิชยการเชตุพน,131,128,128,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.83,0,2.69,2.88,0,3.03,3.15,3.15,3.17,0,0
257,พ้นสภาพนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.61,วิทยาลัยเทคโนโลยีสารสาสน์,36,18,128,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.44,2.35,0,0,0,0
258,ถอนชื่อออกจากทะเบียนนักศึกษา,ระบบ TCAS รอบ โควตา,มัธยมศึกษาตอนปลาย (ม.6),2.49,โรงเรียนลาซาล,30,30,128,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.81,1.9,0,0
259,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.95,โรงเรียนสารสาสน์วิเทศบางบอน,128,128,128,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.21,0,2.21,2.4,0,2.52,2.53,0,0,2.53,0
260,โอนย้ายคณะ/สาขาวิชา/ภาค,ระบบ TCAS รอบ แอดมิชชั่น,มัธยมศึกษาตอนปลาย (ม.6),1.83,โรงเรียนวัดทรงธรรม,45,30,128,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,2.75,2.75,3.15,0,0
261,ถอนชื่อออกจากทะเบียนนักศึกษา,ระบบ TCAS รอบ แอดมิชชั่น,ปวช.,2.07,วิทยาลัยเทคโนโลยีตั้งตรงจิตรพณิชยการ,33,30,128,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.31,0,2.82,0,0,0,0,0,0,0,0
262,ลาออก,ระบบ TCAS รอบ แอดมิชชั่น,มัธยมศึกษาตอนปลาย (ม.6),2.94,โรงเรียนไตรมิตรวิทยาลัย,36,36,128,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,2.42,0,2.25,0,0,0,0,0
263,สำเร็จการศึกษา,ระบบ TCAS รอบ แอดมิชชั่น,มัธยมศึกษาตอนปลาย (ม.6),2.18,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ (Rajamangala University of Technology Krungthep),131,128,128,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3,0,2.91,2.82,0,2.8,2.64,2.64,2.69,0,0
264,สำเร็จการศึกษา,ระบบ TCAS รอบ แอดมิชชั่น,มัธยมศึกษาตอนปลาย (ม.6),2.63,โรงเรียนเตรียมอุดมศึกษา สุวินทวงศ์,140,131,128,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.33,0,3.25,3.02,0,3.08,3.09,3.09,3.13,0,0
265,สำเร็จการศึกษา,ระบบ TCAS รอบ แอดมิชชั่น,มัธยมศึกษาตอนปลาย (ม.6),2.98,โรงเรียนโยธินบูรณะ,128,128,128,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,2.92,0,2.72,2.85,0,2.78,2.76,2.76,2.72,0,0
266,สำเร็จการศึกษา,ระบบ TCAS รอบ แอดมิชชั่น,ปวช.,3.6,วิทยาลัยอาชีวศึกษาเซนต์จอห์น,137,128,128,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.25,0,3.14,3.09,0,3.14,3.11,3.11,3.13,0,0
267,ถอนชื่อออกจากทะเบียนนักศึกษา,ระบบ TCAS รอบ แอดมิชชั่น,มัธยมศึกษาตอนปลาย (ม.6),1.68,โรงเรียนราชประชาสมาสัย ฝ่ายมัธยม รัชดาภิเษก ในพระบรมราชูปถัมภ์,27,18,128,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,2.89,0,0,0,0,0
268,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงอิสระ,ปวช.,2.91,วิทยาลัยเทคโนโลยีฐานเทคโนโลยี,128,128,128,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.71,0,2.31,2.15,0,2.23,2.36,2.36,2.44,0,0
269,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงอิสระ,มัธยมศึกษาตอนปลาย (ม.6),2.98,โรงเรียนสายปัญญา ในพระบรมราชินูปถัมภ์,128,128,128,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3,0,2.97,2.74,0,2.91,2.89,2.89,2.93,0,0
270,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงอิสระ,มัธยมศึกษาตอนปลาย (ม.6),2.27,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ,128,128,128,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.18,0,2.79,2.69,0,2.68,2.61,2.61,2.67,0,0
271,สำเร็จการศึกษา,รับตรง-สอบคัดเลือกกับคณะ,มัธยมศึกษาตอนปลาย (ม.6),2.7,โรงเรียนบางสะพานวิทยา,131,128,128,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.91,0,1.85,1.95,0,1.98,1.99,1.99,2.05,0,0
272,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,131,131,128,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,3.75,0,3.61,3.7,0,3.7,3.74,0,0,0,0
273,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.65,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,131,131,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.32,0,3.17,3.23,0,0,3.29,3.29,3.31,0,0
274,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,131,128,128,3.2,0,0,0,0,0,0,0,0,0,0,0,2.74,2.81,0,2.54,2.53,0,0,2.38,0,2.54,2.56,2.56,2.56,0,0
275,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.97,2.01,0,2.01,2.11,2.1,2.26,2.35,0
276,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,134,131,128,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,2.85,0,2.65,2.41,0,2.39,0,0,0,0,0
277,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,2.75,วิทยาลัยเทคโนโลยีเกษมสันต์บริหารธุรกิจ,131,128,128,2.64,0,0,0,0,0,2.67,2.65,2.72,2.9,3.03,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.31,วิทยาลัยเทคนิคสมุทรปราการ,134,128,128,2.7,0,0,0,0,0,2.3,2.25,2.38,2.66,2.75,0,2.77,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0
279,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.7,0,0,0,0,0,2.83,2.85,2.94,3.13,3.24,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.91,0,0,0,0,0,2.33,2.38,2.44,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,131,128,128,3.3,0,0,0,0,0,1.83,2.17,2.32,2.76,2.93,2.97,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,พ้นสภาพนักศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการธนบุรี,111,78,128,1.21,0,0,0,0,0,2.75,2.25,2.32,2.5,2.61,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.09,วิทยาลัยเทคนิคสมุทรปราการ,128,128,128,2.4,0,0,0,0,0,2.5,2.78,2.82,2.9,2.91,2.95,3.06,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0
284,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.41,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.51,0,0,0,0,0,2.42,2.42,2.5,2.66,2.84,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.76,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,131,131,128,3.02,0,0,0,0,0,3.08,3,2.97,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.63,0,0,0,0,0,2.6,2.71,2.75,2.83,2.96,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,131,131,128,2.79,0,0,0,0,0,3.5,3.54,3.56,3.51,3.45,3.43,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.82,วิทยาลัยอาชีวศึกษาอุบลราชธานี,128,128,128,3.26,0,0,0,0,0,2.1,2.5,2.5,2.94,3.12,0,3.19,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0
289,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.66,วิทยาลัยพณิชยการธนบุรี,132,129,128,3.27,0,0,0,0,0,2.1,2.08,2.21,2.43,2.5,2.56,2.61,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0
290,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.56,0,0,0,0,0,3.67,3.54,0,3.08,2.89,2.91,2.99,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0
291,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.3,0,0,0,0,0,3.25,3.15,3.22,3.41,3.52,0,3.56,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0
292,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.7,0,0,0,0,0,0,0,3.17,3.25,3.22,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,สำเร็จการศึกษา,โควตา-เครือข่าย,ปวส.,,วิทยาลัยเทคนิคสมุทรปราการ,131,128,128,2.51,0,0,0,0,0,0,0,0,3.08,2.88,0,2.98,3.28,3.26,0,0,0,0,0,0,0,0,0,0,0,0
294,ถอนชื่อออกจากทะเบียนนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.48,วิทยาลัยเทคนิคสมุทรสาคร,90,72,128,1.59,0,0,0,0,0,0,0,0,0,3.2,0,2.97,3.15,3.11,3.11,0,3.15,0,0,0,0,0,0,0,0,0
295,ถอนชื่อออกจากทะเบียนนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.49,วิทยาลัยเทคนิคสมุทรสาคร,150,129,128,2.12,0,0,0,0,0,0,0,0,2.17,2.41,0,2.38,2.53,2.51,2.46,2.41,0,0,0,0,0,0,0,0,0,0
296,พ้นสภาพนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.63,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,101,65,128,1.4,0,0,0,0,0,0,0,0,4,2.5,0,2.24,2.52,2.47,2.57,2.51,0,0,0,0,0,0,0,0,0,0
297,ถอนชื่อเนื่องจากไม่มารายงานตัวนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.58,วิทยาลัยเทคโนโลยีระยองบริหารธุรกิจ,3,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,ถอนชื่อออกจากทะเบียนนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.95,วิทยาลัยอาชีวศึกษาสุพรรณบุรี,53,50,128,1.75,0,0,0,0,0,2.08,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,ถอนชื่อออกจากทะเบียนนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.11,วิทยาลัยเทคโนโลยีวัฒนาบริหารธุรกิจ,63,57,128,1.65,0,0,0,0,0,0,1.5,2,2.28,2.22,0,2.34,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
300,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,,วิทยาลัยเทคโนโลยีพณิชยการราชดำเนิน,129,129,128,3.21,0,0,0,0,0,3,3,3.09,3.28,3.28,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,โอนย้ายคณะ/สาขาวิชา/ภาค,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.6,วิทยาลัยอาชีวศึกษานครศรีธรรมราช,13,13,128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
302,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.73,วิทยาลัยเทคโนโลยีสยามธุรกิจ ในพระอุปถัมภ์ฯ,131,128,128,3.12,0,0,0,0,0,0,0,0,2.3,2.42,0,2.33,2.44,2.44,2.51,0,0,0,0,0,0,0,0,0,0,0
303,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.89,วิทยาลัยเทคโนโลยีพณิชยการราชดำเนิน,135,132,128,2.43,0,0,0,0,0,0,0,0,2,2.04,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.63,วิทยาลัยเทคนิคชัยนาท,132,129,128,2.42,0,0,0,0,0,0,0,0,1.8,1.73,0,1.86,2.23,2.21,2.23,2.16,0,2.12,2.09,0,0,2.02,0,0,0,0
305,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.98,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,140,128,128,2.47,0,0,0,0,0,0,0,0,1.83,1.69,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.63,วิทยาลัยเทคโนโลยีพณิชยการราชดำเนิน,128,128,128,2.6,0,0,0,0,0,0,0,0,2.4,1.96,0,1.67,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0
307,โอนย้ายคณะ/สาขาวิชา/ภาค,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.32,โรงเรียนมัธยมวัดสิงห์,63,63,128,2.97,0,0,0,0,0,0,0,0,2.08,2.19,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,ถอนชื่อออกจากทะเบียนนักศึกษา,รับตรง ปวช./ปวส.,ปวช.,3.07,วิทยาลัยสารพัดช่างนครปฐม,51,33,128,1.95,0,0,0,0,0,0,0,0,0,0,0,1.72,2.36,2.38,2.49,0,0,0,0,0,0,0,0,0,0,0
309,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวช.,3.54,วิทยาลัยเทคโนโลยีกิตติบริหารธุรกิจ,131,128,128,2.71,0,0,0,0,0,0,0,0,3.33,3.5,0,3.47,3.58,3.52,0,0,0,0,0,0,0,0,0,0,0,0
310,พ้นสภาพนักศึกษา,รับตรง ปวช./ปวส.,ปวช.,2.79,วิทยาลัยเทคโนโลยีตั้งตรงจิตรพณิชยการ,33,12,128,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,พ้นสภาพนักศึกษา,รับตรง ปวช./ปวส.,ปวช.,2.09,วิทยาลัยเทคโนโลยีบริหารธุรกิจยานนาวา,63,48,128,1.57,0,0,0,0,0,0,0,0,3.17,3.12,0,2.98,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0
312,ถอนชื่อออกจากทะเบียนนักศึกษา,รับตรง ปวช./ปวส.,ปวช.,2.65,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,51,45,128,1.67,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.29,3.19,0,0,0,0,0,0,0,0,0,0,0
313,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.07,โรงเรียนมัธยมวัดธาตุทอง,131,128,128,3.09,0,0,0,0,0,0,0,0,3.42,3.42,0,3.48,3.6,3.64,3.64,0,0,0,0,0,0,0,0,0,0,0
314,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.22,โรงเรียนมัธยมสุวิทย์เสรีอนุสรณ์,131,128,128,2.94,0,0,0,0,0,0,0,0,2.1,2.55,0,2.55,2.75,2.79,2.79,0,0,0,0,0,0,0,0,0,0,0
315,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.67,โรงเรียนเจ้าพระยาวิทยาคม,48,42,128,2.09,0,0,0,0,0,0,0,0,3.42,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,พ้นสภาพนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),1.96,โรงเรียนสุรศักดิ์มนตรี,72,45,128,1.38,0,0,0,0,0,0,0,0,0,0,0,3.42,3.29,3.33,0,0,0,0,0,0,0,0,0,0,0,0
317,โอนย้ายคณะ/สาขาวิชา/ภาค,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),เทียบเท่า ม.6 (กศน.),3.04,โรงเรียนวัดสุทธิวราราม,36,36,128,3.04,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,พ้นสภาพนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),1.31,โรงเรียนทวีธาภิเศก,84,69,128,1.73,0,0,0,0,0,0,0,0,3.75,3.28,0,3.24,3.32,3.33,3.33,0,3.36,0,0,0,0,0,0,0,0,0
319,พ้นสภาพนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.35,โรงเรียนปทุมคงคา,69,45,128,1.42,0,0,0,0,0,0,0,0,3.67,3.46,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวช.,3.24,วิทยาลัยเทคโนโลยีบริหารธุรกิจยานนาวา,163,154,128,2.4,0,0,0,0,0,0,0,0,3.33,3.42,0,3.24,3.32,3.29,0,0,0,0,0,0,0,0,0,0,0,0
321,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.48,วิทยาลัยเทคโนโลยีตั้งตรงจิตรบริหารธุรกิจ,138,135,128,2.92,0,0,0,0,0,0,0,0,3.83,3.77,0,3.68,3.73,3.67,0,0,0,0,0,0,0,0,0,0,0,0
322,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.3,วิทยาลัยพณิชยการเชตุพน,137,134,128,2.91,0,0,0,0,0,0,0,0,3.08,3.04,0,2.9,3.03,3.06,0,0,0,0,0,0,0,0,0,0,0,0
323,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.91,0,0,0,0,0,0,0,0,3,3.04,0,2.98,3.14,3.15,3.15,0,0,0,0,0,0,0,0,0,0,0
324,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.63,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.32,0,0,0,0,0,0,0,0,3.92,3.75,0,3.77,3.8,3.76,0,0,3.82,0,0,0,0,0,0,0,0,0
325,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.98,วิทยาลัยอาชีวศึกษาเทคนิคบริหารธุรกิจกรุงเทพ,131,131,128,3.65,0,0,0,0,0,0,0,0,2.83,2.92,0,3.06,3.25,3.29,3.29,0,3.26,0,0,0,0,0,0,0,0,0
326,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.47,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.32,0,0,0,0,0,0,0,0,2.7,2.67,0,2.58,2.63,2.69,2.65,0,0,0,0,0,0,0,0,0,0,0
327,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.82,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.9,0,0,0,0,0,0,0,0,2.58,2.5,0,2.52,2.7,2.67,2.72,2.71,0,0,0,0,0,0,0,0,0,0
328,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.09,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,135,132,128,2.38,0,0,0,0,0,0,0,0,2.83,2.77,0,2.65,2.73,2.71,2.7,0,0,0,0,0,0,0,0,0,0,0
329,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.78,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,132,132,128,2.87,0,0,0,0,0,0,0,0,4,3.92,0,3.95,3.91,3.91,0,0,0,0,0,0,0,0,0,0,0,0
330,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.45,วิทยาลัยอาชีวศึกษาชุมพร,132,132,128,2.94,0,0,0,0,0,0,0,0,3.5,3.5,0,3.23,3.37,3.34,3.33,0,3.3,0,0,0,0,0,0,0,0,0
